time,odom_x,odom_y,odom_theta,est_x,est_y,est_theta,diff,rate_of_change,expected_change,particle_std_x,particle_std_y,particle_std_theta,linear_vel,angular_vel,anomaly_detected,attack_active
1757357289.0707238,1.904267284181201,-1.5684642836538472,-1.1405,1.90225790618959,-1.5744550315486077,-1.1405253138780238,0.006318805349444537,0.43207638683665367,0.015058398246765137,0.05107549645767191,0.011038351210526343,0.04734709101795201,0.0,-0.5,0,0
1757357289.1044033,1.9047928914706085,-1.5694138457214106,-1.1579,1.9008636217103583,-1.5744857463040236,-1.1551999343174304,0.006960868556359633,0.5713292996937085,0.01525723934173584,0.05107528390114266,0.010648676209926973,0.050643901959536296,0.0,-0.5,0,0
1757357289.1375859,1.9049753738905515,-1.569867747851837,-1.172,1.9056695357637918,-1.573905524576725,-1.1739815982310773,0.004551069449669709,0.4691981588696082,0.015034675598144531,0.048362016132293406,0.010419478407043237,0.05235952657885761,0.0,-0.5,0,0
1757357289.1713476,1.9051456967531024,-1.5703107999140127,-1.1866,1.9052448483545952,-1.573867421626258,-1.1885677672627675,0.004065894372030914,0.4843452737769464,0.015079855918884277,0.04867427497224569,0.010598074390055933,0.05256401547492613,0.0,-0.5,0,0
1757357289.212593,1.904673457519991,-1.5693372311495615,-1.2066,1.9047792713277443,-1.573438043825543,-1.2025137386365945,0.005790111665198042,0.5301106957239393,0.018891572952270508,0.048042537878994436,0.011119684751787432,0.05202322053409242,0.0,-0.5,0,0
1757357289.2436073,1.90451251324381,-1.5688801935329355,-1.2202,1.906576522475682,-1.573160739288529,-1.2207944927420382,0.004789219946433665,0.490215462054636,0.013880252838134766,0.049528388348939606,0.011206201515515395,0.048645950557788725,0.0,-0.5,0,0
1757357289.360707,1.9043625861657991,-1.5684347008822135,-1.2327,1.9051551126738762,-1.5737813964495841,-1.2617415191256949,0.029540228246989774,0.10963482427922971,0.05704772472381592,0.05061740872577367,0.011678915891116066,0.04835468260062899,0.0,-0.5,0,0
1757357289.3706298,1.904439157418517,-1.5685409794229979,-1.2465,1.9100771441154298,-1.5734909134707349,-1.2559444597482126,0.012061781004773698,1.9570613193888327,0.003525853157043457,0.051216784740716136,0.011043514354802884,0.05010140895456602,0.0,-0.5,0,0
1757357289.3735623,1.9044185388169859,-1.5684778185233803,-1.2655,1.9064922544038385,-1.5727101848870793,-1.2574103549463138,0.009362455792491434,627.4981358035474,1.5139579772949219e-05,0.049011841785151784,0.011215849822083528,0.04955426366640237,0.0,-0.5,0,0
1757357289.376512,1.904403923491064,-1.5684303770750443,-1.2809,1.903015903149983,-1.5729232952548957,-1.2678649180316546,0.013857354587350941,225.8483118326365,3.409385681152344e-05,0.04861494696939579,0.01120763889274048,0.04965600186331122,0.0,-0.5,0,0
1757357289.4050121,1.904984904458606,-1.570173890533798,-1.3001,1.9050590149823943,-1.573297043931484,-1.285131107723411,0.015291413129705727,0.760197480287601,0.012686014175415039,0.04960335044027274,0.011110639806629742,0.04865179445297881,0.0,-0.5,0,0
1757357289.4482176,1.9051406797551609,-1.5707930518537285,-1.3083,1.9054684300301603,-1.5746328799093163,-1.306933549221988,0.004088873618488473,0.2058758796759155,0.01997518539428711,0.05340616191920147,0.01072503587950313,0.051474332908071734,0.0,-0.5,0,0
1757357289.4709237,1.9054271946058419,-1.571998477575916,-1.3248,1.907113705133646,-1.5754791132805457,-1.3177140331198807,0.00807279810814598,0.8480376656779313,0.009755730628967285,0.05161076252348851,0.01043396019630297,0.050044385642524544,0.0,-0.5,0,0
1757357289.5066142,1.9047938832665792,-1.569975805544328,-1.3441,1.9068475039181045,-1.5754842796863058,-1.335576996188465,0.010353851415036416,0.5977973636348966,0.016239643096923828,0.05268522197152945,0.010325099757349146,0.05111977349051417,0.0,-0.5,0,0
1757357289.537937,1.9046275240588364,-1.5691510707826615,-1.359,1.9097818611997823,-1.5754246515872765,-1.357747084399816,0.00821552219738668,0.5332607569230694,0.013992905616760254,0.050075473063877336,0.010502891673880596,0.05037901446363478,0.0,-0.5,0,0
1757357289.571212,1.9044788070312364,-1.5683484015989377,-1.3741,1.9090499492801067,-1.5756588166209373,-1.3710477461354327,0.009146243103430573,0.5039046204591291,0.015004873275756836,0.04728754016898623,0.010402236501798575,0.05196345861643604,0.0,-0.5,0,0
1757357289.6043575,1.904852709614136,-1.569709175921127,-1.3874,1.9075924780634494,-1.5758915419184047,-1.3920054810679738,0.008181591309006727,0.44582948625034435,0.014999747276306152,0.04870409085641581,0.010218433581144777,0.05287628659263902,0.0,-0.5,0,0
1757357289.6375897,1.904970033183238,-1.5704857286180856,-1.4036,1.9074737878549266,-1.5764795730632897,-1.402715877269129,0.006555656465415917,0.5377329885827956,0.015080928802490234,0.0493505408198467,0.00995900768598908,0.0509913709149137,0.0,-0.5,0,0
1757357289.6705365,1.9050458903038585,-1.5710493437968873,-1.4176,1.9062663487741778,-1.5764256772441774,-1.4183782754399052,0.005567781683451991,0.46570477518530556,0.015043377876281738,0.04971859323395442,0.009987999224031686,0.05013541559138691,0.0,-0.5,0,0
1757357289.71746,1.9047670795243026,-1.5697939436269508,-1.4304,1.901550046097202,-1.575735560768194,-1.431844676163938,0.006909356521619733,0.29556447442802464,0.021762490272521973,0.047674604356439124,0.010539267698262085,0.046747536664416806,0.0,-0.5,0,0
1757357289.7375407,1.9046690336759906,-1.568907851360398,-1.4527,1.9057968086931134,-1.5757997693264503,-1.4435428473699374,0.01151624305189431,1.3150102818608858,0.008485794067382812,0.0487759611820403,0.01080418642426553,0.04971732512317118,0.0,-0.5,0,0
1757357289.7712831,1.9046156166593928,-1.5683207064249014,-1.4673,1.9067738858586611,-1.5758815628745004,-1.463767614363509,0.008619885409495988,0.4786493892364709,0.015263676643371582,0.04920448088455331,0.010199348855839622,0.05105076970967681,0.0,-0.5,0,0
1757357289.8042762,1.9046998519465907,-1.5686678334232032,-1.4818,1.9080823224103964,-1.5761846661330983,-1.479312593856839,0.008609940170994345,0.48683876640062385,0.014896512031555176,0.04722766871987508,0.00990681830648833,0.052217542142664074,0.0,-0.5,0,0
1757357289.8382573,1.9047011857455742,-1.5687152673244036,-1.4935,1.9055206904296564,-1.576508651114449,-1.4908911442545205,0.008259209836715471,0.3802281070724292,0.015385627746582031,0.0462959552146497,0.009845621952123008,0.051783713362729585,0.0,-0.5,0,0
1757357289.8722975,1.904701862902617,-1.568782394211391,-1.5127,1.9045298918939464,-1.5767555282995858,-1.5073259561589971,0.00961669321654679,0.6216363869947644,0.015443205833435059,0.05042610343993357,0.010116546489168819,0.04863213720583235,0.0,-0.5,0,0
1757357289.9044497,1.9048797450754862,-1.5706492620325851,-1.5284,1.9041367782444554,-1.5767404576817081,-1.5222313680666404,0.00870095880217636,0.5460664324562369,0.014477729797363281,0.05021312911738502,0.010468247323751246,0.04899308898029621,0.0,-0.5,0,0
1757357289.9380963,1.9049015864636656,-1.5722309082444583,-1.5482,1.9075919804275836,-1.5767662130215216,-1.5426248424223328,0.007673955376320633,0.6623613461435269,0.014994144439697266,0.05068082300767505,0.01002139452264978,0.05013741599958557,0.0,-0.5,0,0
1757357289.9716918,1.9048970474657956,-1.5734213931138201,-1.5616,1.9093224422454136,-1.577332111260358,-1.5598529278731752,0.006158741461813397,0.44142763989621187,0.015237808227539062,0.0492332666666254,0.009680115777920611,0.052932082807689296,0.0,-0.5,0,0
1757357290.0050356,1.9047464068170534,-1.571604087851887,-1.5735,1.907355702941704,-1.5773900789857125,-1.5735395838702844,0.006347258191503606,0.3995413698133398,0.015065908432006836,0.051073546721952086,0.009435179107074058,0.0541573888415498,0.0,-0.5,0,0
1757357290.0376031,1.9047717439617866,-1.5708276895484452,-1.5859,1.9078738416779883,-1.5771611223576067,-1.5863186179642514,0.007064745033546636,0.42186182718084264,0.014725565910339355,0.05350768220410202,0.009292416200263292,0.05130932134591064,0.0,-0.5,0,0
1757357290.0718272,1.9048250055227054,-1.569748559539878,-1.6051,1.904350360523828,-1.5767954604114711,-1.6011874202613245,0.008074179833302823,0.6123911827526777,0.0157010555267334,0.048816284873902056,0.009225633217644016,0.048946328114248844,0.0,-0.5,0,0
1757357290.1040442,1.9048699037943224,-1.5693389767965618,-1.6203,1.9035320236979767,-1.5767229013737905,-1.6152904371127883,0.009022637399082906,0.5202365593990302,0.014614105224609375,0.05038042962091406,0.009315793182331557,0.051212979360707185,0.0,-0.5,0,0
1757357290.1385012,1.9049059986949393,-1.5688542798612128,-1.6353,1.9026350087134125,-1.5765376426036495,-1.6339369645286397,0.008127073533827826,0.479118747141127,0.015661954879760742,0.04836060057405663,0.009180053913073381,0.04975772249619027,0.0,-0.5,0,0
1757357290.1774466,1.9049650134520268,-1.5682124322269555,-1.6526,1.9044910361115193,-1.576307490898417,-1.6527797289115456,0.008110914368637045,0.4842724011286939,0.01787424087524414,0.050098789021495414,0.009209221909294732,0.050969288429174815,0.0,-0.5,0,0
1757357290.2043684,1.9048932254966566,-1.5702616735677573,-1.6642,1.904223958212521,-1.5754697449911437,-1.6647006838409912,0.0052747143010155725,0.4967796592591065,0.01185619831085205,0.05231450981456439,0.009572721978845483,0.04968554792588125,0.0,-0.5,0,0
1757357290.2378163,1.904699858596265,-1.5718236358342998,-1.6829,1.9082019741803529,-1.575100642485584,-1.6845488958196582,0.005071729841085629,0.6233086752574049,0.015053629875183105,0.05022367656129288,0.009901286343158053,0.048352995699631265,0.0,-0.5,0,0
1757357290.2825155,1.904539827164851,-1.572951943149563,-1.6976,1.9081133190773234,-1.5758389739573928,-1.705167607432842,0.008852879395511229,0.35371823482080816,0.020841598510742188,0.051443646270860066,0.009934382240600382,0.04605680796174022,0.0,-0.5,0,0
1757357290.3044324,1.9046937829776718,-1.5706851001156803,-1.713,1.9056368251996219,-1.575915417943888,-1.7125591688953037,0.005332905894473914,0.8350897193062624,0.009320378303527832,0.049772756664855276,0.010031333771485068,0.047739710902337536,0.0,-0.5,0,0
1757357290.3376136,1.9048797146413603,-1.569606896814009,-1.7287,1.9049736740444732,-1.5762112160505828,-1.7264494889072244,0.0069778693830365585,0.5225226207770761,0.015059709548950195,0.0481450150257016,0.010176076407356249,0.04860618132603263,0.0,-0.5,0,0
1757357290.378374,1.9051435087497737,-1.5682234458481932,-1.7449,1.902846967958777,-1.576802885234336,-1.7434328775522452,0.009001851368575134,0.4327144329638464,0.01878964900970459,0.05137878907831015,0.010059475469117564,0.04970845803090578,0.0,-0.5,0,0
1757357290.4043279,1.9050137483434302,-1.5694478473677356,-1.7568,1.9053115425323175,-1.5765030247786884,-1.7527003734169804,0.008165240216867776,0.5268931842753202,0.011352896690368652,0.05054371599070484,0.010575118902590526,0.05023472473205033,0.0,-0.5,0,0
1757357290.4382093,1.9049191502934653,-1.5698662523506217,-1.7716,1.9066071981746484,-1.577006629723021,-1.7708134846439967,0.007379234450447236,0.4838206569114463,0.015301346778869629,0.04901613793281794,0.01068376952281944,0.04984164365424215,0.0,-0.5,0,0
1757357290.4797719,1.9047873323618398,-1.5704025051564812,-1.7912,1.9069881146453704,-1.5768926896551747,-1.7893336191464595,0.007102768120743229,0.5139964881029679,0.019073843955993652,0.04919909676189405,0.011419498177674736,0.04781879490581888,0.0,-0.5,0,0
1757357290.50436,1.9048407606922093,-1.570035158725431,-1.8068,1.906954038678755,-1.5767758554506484,-1.8063163203899133,0.0070807402264866735,0.7309708096058013,0.010673761367797852,0.051136562234713336,0.011216541804350397,0.04879199328958514,0.0,-0.5,0,0
1757357290.5375464,1.9048709492129923,-1.5699273822363098,-1.8274,1.9044538454595448,-1.5765221911924059,-1.8218141982873461,0.008652552310251069,0.6848649965522489,0.015039682388305664,0.05157074895658718,0.01120590046166359,0.048883896644862965,0.0,-0.5,0,0
1757357290.5741022,1.904894196665479,-1.569849758835722,-1.8395,1.9051567917146206,-1.575924619840609,-1.8266559790898853,0.014210621574301028,0.35880730144257755,0.0,0.044992096172108545,0.011284046722481652,0.04197883278324534,0.0,0.0,0,0
1757357290.604331,1.9048345445314394,-1.5700995117915413,-1.8525,1.9049770064944946,-1.5756764731034554,-1.832407127302185,0.020852969240281072,0.480829006214172,0.0,0.03938301451700032,0.01102279406670575,0.03857323706105552,0.0,0.0,0,0
1757357290.6376832,1.9047963249551003,-1.5702168815292503,-1.8672,1.9051140494423966,-1.5752685047087667,-1.839524231174731,0.02813481874239428,0.4849725686820518,0.0,0.03517534712423753,0.010722569108031621,0.03582670183937937,0.0,0.0,0,0
1757357290.6787138,1.9047445168508543,-1.570367089769712,-1.8831,1.904162024152031,-1.5751936523354242,-1.8472412545454049,0.03618680186922247,0.41970739036190247,0.0,0.032717657027359605,0.010231353761103222,0.03275792790574161,0.0,0.0,0,0
1757357290.7043884,1.904756287094342,-1.5703127738090437,-1.8844,1.9039690519125132,-1.5755517561360697,-1.8535238993496694,0.03132730863677485,0.05783045498198981,0.0,0.031155982990429498,0.009935937233014391,0.03226607597091799,0.0,0.0,0,0
1757357290.737795,1.904752301351689,-1.570325114498853,-1.8793,1.9036938081464172,-1.5756547634849805,-1.8577518077333495,0.02222273961827101,0.16782272015231123,0.0,0.029752320699822702,0.01009896303858285,0.03027115551659951,0.0,0.0,0,0
1757357290.770988,1.9047472156431877,-1.5703410144591128,-1.8774,1.9048610349206463,-1.5763837179460056,-1.8612463950142202,0.017247207724586534,0.06342505637421306,0.0,0.028436597065369936,0.010053246234008913,0.02879859769484744,0.0,0.0,0,0
1757357290.8053281,1.9047490370983342,-1.5703326497179968,-1.8778,1.9063994711053844,-1.5766121209675614,-1.864589478608872,0.014719835835062391,0.012851760601826327,0.0,0.029007713777418623,0.010112463824054048,0.026665757203416195,0.0,0.0,0,0
1757357290.8385382,1.9047490139343681,-1.5703327243753413,-1.8771,1.9053257607723362,-1.576218579945348,-1.8663125251456827,0.012302257778091541,0.02336176213680959,0.0,0.02805697326691067,0.010108174931836291,0.02702071048194981,0.0,0.0,0,0
1757357290.8715847,1.90474899233679,-1.5703327944856602,-1.8766,1.9046598703288913,-1.5765271334251172,-1.8663635838847183,0.01196503207326933,0.016725300846756823,0.0,0.027088807704552804,0.00980957404638976,0.02646203708717967,0.0,0.0,0,0
1757357290.9044945,1.9046944690836287,-1.5705339464561348,-1.8764,1.90579859109372,-1.5762327577224373,-1.8672961638027368,0.010797007398752053,0.009752697974370273,0.0,0.02684695826660913,0.009691144378759054,0.02434856036001385,0.0,0.0,0,0
1757357290.9403276,1.9046584295370204,-1.570648736458288,-1.8762,1.9052243826368598,-1.5763517286197641,-1.868775811668623,0.009378858932984948,0.007194888027012522,0.0,0.025041817618912766,0.00983447178788529,0.024319501794835604,0.0,0.0,0,0
1757357290.9719865,1.9046112650621607,-1.570799055620499,-1.8762,1.9055811059575292,-1.5769662204571508,-1.8695423872148287,0.009126791412212877,0.0055465219707773235,0.0,0.02490517296975358,0.01023028616188161,0.025568744703549202,0.0,0.0,0,0
1757357291.0050557,1.9046716117379392,-1.570554836517419,-1.876,1.9063490855893286,-1.5774114091221014,-1.86943607760004,0.009639065498173187,0.011044529412376887,0.0,0.02408244111851097,0.0102635366641826,0.02603123801255091,0.0,0.0,0,0
1757357291.0376115,1.9047088714146247,-1.5704363796207865,-1.8759,1.906292249843762,-1.5777048986226545,-1.870569063237578,0.00915190376344258,0.005435896225148167,0.0,0.022797140625761356,0.009935125668336547,0.025892584679754298,0.0,0.0,0,0
1757357291.0709019,1.9047568217731965,-1.5702838975118802,-1.876,1.9045857029597681,-1.5773196699568615,-1.8707541668244494,0.008777820985391094,0.0062609281449340125,0.0,0.023752604833313408,0.010095759529685324,0.025230759576319522,0.0,0.0,0,0
1757357291.1047513,1.9047506532421699,-1.5703252415487317,-1.876,1.9055910295579657,-1.5775947300278201,-1.8697128755989443,0.009647778414438195,0.0013526275753927813,0.0,0.0238636114121268,0.010261708746790861,0.025117286345068376,0.0,0.0,0,0
1757357291.137491,1.9047545720722505,-1.570312801961035,-1.876,1.9053511220758865,-1.577245622516419,-1.8711724255561017,0.008469081872987875,0.0004399485874535937,0.0,0.024232038892965033,0.010347677187489837,0.025510750532197663,0.0,0.0,0,0
1757357291.1707993,1.9047583753051367,-1.5703007303036771,-1.876,1.9040556576570942,-1.5774163864962953,-1.8707224783016527,0.00888699107802757,0.00041804640497932296,0.0,0.023679269967073778,0.009949548117151858,0.025545879908168964,0.0,0.0,0,0
1757357291.2043712,1.9046992831879108,-1.5705205872550347,-1.8759,1.9047426207664147,-1.5776609199332494,-1.8725641741401193,0.007881241213713669,0.008194445760964716,0.0,0.023854759957972656,0.00959235627493557,0.026135092742333315,0.0,0.0,0,0
1757357291.2375588,1.904658132903749,-1.570651452361118,-1.8759,1.9045756357719845,-1.577588561751032,-1.8755264475611992,0.006947649522602311,0.004574279196714004,0.0,0.023938539123399678,0.009893233817169465,0.026012811405827733,0.0,0.0,0,0
1757357291.2713618,1.904605158572277,-1.570819885631894,-1.876,1.9040427963981683,-1.5776022269099317,-1.874008974307465,0.007090880603632793,0.006670558330550194,0.0,0.024204200055238122,0.009298758027894004,0.026831252839615488,0.0,0.0,0,0
1757357291.3043501,1.904615950952979,-1.5707622024569219,-1.876,1.9043115975406275,-1.577754290612256,-1.875611344064207,0.007009492221837431,0.0019688282926909446,0.0,0.02360730004802782,0.00925651048032914,0.026584487656151113,0.0,0.0,0,0
1757357291.3375342,1.904611967945464,-1.570774845976574,-1.876,1.9036090000162953,-1.5774430781334035,-1.877230054369299,0.0068545093563104195,0.00044124115639231786,0.0,0.024125061457048794,0.00939232535335604,0.025475485219412643,0.0,0.0,0,0
1757357291.3708065,1.9046081035356963,-1.5707871130542381,-1.8761,1.904150763302814,-1.5772080190427724,-1.8774409988302767,0.00657536855735186,0.0033284678815362016,0.0,0.02340125488756351,0.009532261547280358,0.023874712415967288,0.0,0.0,0,0
1757357291.4043624,1.9046086002485323,-1.5707830741959496,-1.8761,1.903943776490935,-1.5768520246060778,-1.8766473034802844,0.006129738233300934,0.00013422430503984994,0.0,0.024200891855132065,0.009206207859746678,0.024560579958805652,0.0,0.0,0,0
1757357291.4376369,1.9046085771419852,-1.5707831482478922,-1.8762,1.9049605822071758,-1.577076013039091,-1.875148528481153,0.006389808072327074,0.003304788412794373,0.0,0.023873073494348227,0.009070000456856492,0.02472556946365743,0.0,0.0,0,0
1757357291.4707682,1.9046085550465888,-1.5707832201988328,-1.8762,1.9035436351567987,-1.5776257740850435,-1.876077817696483,0.006926003650927443,2.497079871315896e-06,0.0,0.02400995243256792,0.00905073595582712,0.024480334815721087,0.0,0.0,0,0
1757357291.5043795,1.9046085583218766,-1.570783193589594,-1.8763,1.9046680008295316,-1.577592814894826,-1.8768542026453474,0.006832394624470676,0.0032866085902760094,0.0,0.023753885770408396,0.009066675601458199,0.02480141532979448,0.0,0.0,0,0
1757357291.537626,1.9046085584035113,-1.5707831940898465,-1.8764,1.904452501232467,-1.5777485408337921,-1.878226696504327,0.007202584898697779,0.003317438623175634,0.0,0.024039599778588456,0.00873241690114329,0.02398949934233226,0.0,0.0,0,0
1757357291.570765,1.9046085589938593,-1.5707831948868252,-1.8764,1.9060499989726865,-1.577341055932471,-1.877299999295735,0.0067744586085445755,3.2839031325836714e-08,0.0,0.023545449362850173,0.008716780602777953,0.024199725930863968,0.0,0.0,0,0
1757357291.604776,1.9046085582125987,-1.570783194384758,-1.8765,1.9064168731359532,-1.5773183926955765,-1.8768177162936222,0.006788207677066402,0.00321407531163727,0.0,0.023357354268657364,0.008328483951376106,0.02509443508991391,0.0,0.0,0,0
1757357291.6399822,1.904608558437221,-1.5707831944584156,-1.8765,1.9071305251768895,-1.5771825267467474,-1.877619157568634,0.0069688079063718504,7.511837512909127e-09,0.0,0.022830470785963158,0.008128733899547498,0.02430793727038841,0.0,0.0,0,0
1757357291.6743343,1.9046085592026698,-1.570783194703591,-1.8766,1.9078923940229282,-1.5767892337925342,-1.878970557661555,0.007244005818013353,0.0032440051356868987,0.0,0.021571486535500367,0.007632211323400222,0.023890707209402916,0.0,0.0,0,0
1757357291.7076252,1.9046085583316625,-1.5707831944888304,-1.8766,1.9090566289426454,-1.5770482937611898,-1.8782270346580958,0.007853918947344218,2.9687014330601162e-08,0.0,0.021598075695811677,0.00732406366649199,0.024137738146465592,0.0,0.0,0,0
1757357291.7377007,1.904608558564426,-1.57078319456234,-1.8766,1.9093677524787696,-1.5769989279003647,-1.8775419134226359,0.007884952031528013,9.073749836129319e-09,0.0,0.02092285781488572,0.007428204972842969,0.024409310137121745,0.0,0.0,0,0
1757357291.7725947,1.9046085590908326,-1.5707831947285782,-1.8767,1.9085370296626887,-1.5770266974215765,-1.8785816373683677,0.007612802775420778,0.0032003906727379487,0.0,0.02174715715508608,0.007605418333743439,0.024630965330959396,0.0,0.0,0,0
1757357291.8046205,1.904608558434438,-1.570783194581037,-1.8767,1.9088476960078922,-1.5766742195734864,-1.877903844470396,0.007356881427428011,2.3612485741206953e-08,0.0,0.0224284190534802,0.007525580288504983,0.02597770161619995,0.0,0.0,0,0
1757357291.8379967,1.9046085587168882,-1.57078319467025,-1.8768,1.90979457139506,-1.5770030418198073,-1.8769208644059407,0.008099125524810596,0.0033247491161738332,0.0,0.02280726419840171,0.007381717991239148,0.025400099864918587,0.0,0.0,0,0
1757357291.871047,1.9046085592641433,-1.5707831948431246,-1.8768,1.9094399442434054,-1.5766633222186206,-1.8774543181507435,0.0076384756995286195,1.92284909254086e-08,0.0,0.02292522202057287,0.0074913726137190795,0.025041063070437974,0.0,0.0,0,0
1757357291.9043248,1.904608558575392,-1.5707831946830209,-1.8768,1.9086590566170714,-1.5768926405904562,-1.876976395141602,0.00733232425138901,2.3484851835566848e-08,0.0,0.02286190375642061,0.007574701501918215,0.02402827745665689,0.0,0.0,0,0
1757357291.937675,1.9046085588407011,-1.5707831947668525,-1.8769,1.9079461098562835,-1.576459299842225,-1.876176506420289,0.006624262869796848,0.0033187773478733145,0.0,0.022758327169344485,0.007518512823354167,0.025141130009695672,0.0,0.0,0,0
1757357291.9712749,1.904608559633392,-1.5707831950173508,-1.8769,1.909218909055387,-1.5767360921457576,-1.8751137039982675,0.007738420990104563,2.7417277015485634e-08,0.0,0.023615875263510663,0.007514375838296337,0.024398665074591944,0.0,0.0,0,0
1757357292.0047207,1.9046085586678116,-1.5707831947733177,-1.8769,1.9087501002963054,-1.5770269283129736,-1.8730938774237835,0.008403757768995714,3.354919240057645e-08,0.0,0.02351177096145114,0.007726047463828542,0.025435838445010923,0.0,0.0,0,0
1757357292.0375326,1.9046085588395212,-1.5707831948275917,-1.877,1.9089414252125143,-1.5770443709021251,-1.871896831769174,0.009166154200897827,0.003372874213942727,0.0,0.024099163212945234,0.007513038267507692,0.026832734067336227,0.0,0.0,0,0
1757357292.0711012,1.9046085592872883,-1.570783194969145,-1.877,1.9080758505858373,-1.57675141740941,-1.872781016844087,0.008089598686915897,1.5551321684291694e-08,0.0,0.02375307413449479,0.007522219504150659,0.02594343378924239,0.0,0.0,0,0
1757357292.1043258,1.9046085587959132,-1.5707831948664748,-1.8771,1.906707869840785,-1.5764865245897506,-1.8748891886464296,0.006467052159724572,0.0033402118340785094,0.0,0.02391658501392404,0.007762779678212172,0.025680166071301906,0.0,0.0,0,0
1757357292.1375804,1.9046085589783235,-1.5707831949241644,-1.8771,1.906214459854838,-1.5764459922824583,-1.874322341918262,0.0065085771075815875,6.364240783864336e-09,0.0,0.02370567347499341,0.007675499043097188,0.025855750744576526,0.0,0.0,0,0
1757357292.1707425,1.9046085594313908,-1.5707831950674733,-1.8772,1.9052276665547567,-1.5765200385741784,-1.8751865935638026,0.006111339667204577,0.00331578639475623,0.0,0.02307380119400639,0.007570722251812552,0.026618797582896737,0.0,0.0,0,0
1757357292.2043827,1.9046085588918757,-1.5707831949476818,-1.8772,1.9036739233722564,-1.5767977082129832,-1.8744701633066208,0.006670826166640795,1.8208663487950822e-08,0.0,0.023028972043259745,0.00783880219184851,0.026003401758196824,0.0,0.0,0,0
1757357292.2375252,1.9046085590806248,-1.5707831950074065,-1.8773,1.903340300184052,-1.5765874917193732,-1.8752407708968384,0.006287985802193798,0.003337925765588398,0.0,0.022765539454424562,0.00772118624247549,0.028144410046457412,0.0,0.0,0,0
1757357292.2722876,1.9046085597449753,-1.5707831952176667,-1.8774,1.9028354786118353,-1.5762101852881008,-1.8776061859018187,0.005713015889650163,0.0031845476357558918,0.0,0.023288008844106763,0.0074567144212668735,0.02651921298695403,0.0,0.0,0,0
1757357292.3043728,1.9046085589846964,-1.570783195025953,-1.8774,1.9027130963700214,-1.5762280194154425,-1.8776826715737323,0.005772243443809978,2.7179019207577822e-08,0.0,0.023213725802782487,0.007728105687534042,0.026377733259673915,0.0,0.0,0,0
1757357292.337567,1.904608559179241,-1.570783195087547,-1.8774,1.9018422955939183,-1.5760554079508564,-1.8790425060142282,0.006176266566972572,6.795818898311228e-09,0.0,0.024309545292004915,0.007609107398039708,0.025164549777104847,0.0,0.0,0,0
1757357292.3713565,1.9046085596338749,-1.5707831952315066,-1.8775,1.9025430665468095,-1.5758275102517985,-1.87944139009419,0.005786222534130238,0.0033154718711590906,0.0,0.024321719528022787,0.007601092241643666,0.026166891699750814,0.0,0.0,0,0
1757357292.4048684,1.904608559075943,-1.5707831951017421,-1.8776,1.9025273185962601,-1.575431946939117,-1.880011589004553,0.005635442937928408,0.003355470043815031,0.0,0.024644862094882328,0.0076551474459517635,0.026941838864737215,0.0,0.0,0,0
1757357292.4371169,1.9046085592779831,-1.5707831951657463,-1.8776,1.9010518699182422,-1.5893732483928884,-1.8784257437567105,0.01894523610149577,7.205048906151164e-09,0.014707446098327637,0.04182736396154667,0.007200666753345868,0.03951424518470094,0.5,0.0,0,0
1757357292.4714057,1.9046085597351134,-1.5707831953105826,-1.8777,1.899182103580678,-1.603956249578952,-1.882129515839794,0.03390455082231857,0.0032178480187561942,0.015538334846496582,0.046550843414221284,0.007330645118219299,0.0450187627316017,0.5,0.0,0,0
1757357292.5047326,1.9046085591633937,-1.5707831951750801,-1.8777,1.8969421753037579,-1.6178245587001516,-1.8824206494629927,0.04789517569790995,1.936718630937157e-08,0.015168905258178711,0.04960827638450048,0.007672394758778696,0.049468368280081866,0.5,0.0,0,0
1757357292.5371993,1.90460855936246,-1.5707831952381826,-1.8778,1.8980618112412873,-1.6316578027830875,-1.8808847784468172,0.0613032920223231,0.0033733082404483615,0.014822244644165039,0.04985696455071927,0.007921919326189205,0.05263775465992407,0.5,0.0,0,0
1757357292.570694,1.9046085600164349,-1.570783195446062,-1.8798,1.8982184842479792,-1.6453902304731527,-1.8812592384811029,0.07489440647207818,0.06570694071295247,0.01521909236907959,0.049981935819352896,0.008118123393191198,0.05079354176627502,0.5,0.0,0,0
1757357292.6049802,1.9041650173963047,-1.572297166058059,-1.8832,1.897410058794434,-1.6588168119066031,-1.8845176666766934,0.08679294227609391,0.12134893539907848,0.015443801879882812,0.05379038133337759,0.008534904090829427,0.050563798638072664,0.5,0.0,0,0
1757357292.638386,1.903911083499869,-1.5730746697979117,-1.8877,1.9007953867208955,-1.6722013068496644,-1.8842537902301584,0.09923544780664909,0.15298299563966292,0.014948487281799316,0.04992056707257087,0.008913995495449205,0.04953753183697321,0.5,0.0,0,0
1757357292.6715405,1.9036611046645384,-1.5738280190044405,-1.8926,1.9026199460527333,-1.683893032627644,-1.8862642082661576,0.11025213599756489,0.16853513459724326,0.014726519584655762,0.0505168263912631,0.00910256542129123,0.05134096729245307,0.5,0.0,0,0
1757357292.7043529,1.8983717406140996,-1.5911730363482997,-1.8952,1.8950187665361946,-1.6962997337628543,-1.892421625992417,0.10521684421509912,0.6207833489740268,0.014754772186279297,0.050921902677598704,0.009751295450197714,0.05103081771121204,0.5,0.0,0,0
