time,odom_x,odom_y,odom_theta,lidar_x,lidar_y,est_x,est_y,est_theta,diff,rate_of_change,expected_change,covariance_trace,linear_vel,angular_vel,anomaly_detected,attack_active
1757356714.9398623,1.2937553531195136,-1.2268770187338287,-0.8181,0.0,0.0,1.353047218128884,-0.6119902513438854,-0.8180835916464525,2.03065194051956,0.3579254341687996,0.018340587615966797,0.06666665081821771,0.5,0.0,1,0
1757356714.971257,1.3053670740641596,-1.2391554938473328,-0.8184,0.0,0.0,1.3419565995588743,-0.6174313695037589,-0.8183961810009477,2.006963819072771,0.5371480338914051,0.01573324203491211,0.0665031703480457,0.5,0.0,1,0
1757356715.003863,1.320689934755612,-1.255612313308714,-0.8187,0.0,0.0,1.342262801803076,-0.6239526841170155,-0.8187072351126993,2.0036304231298834,0.7078674344193879,0.01588428020477295,0.06641712328690372,0.5,0.0,1,0
1757356715.038809,1.3355417500314228,-1.2714905590111678,-0.819,0.0,0.0,1.360263561423061,-0.6311790328029528,-0.8190268303744693,2.032219338928061,0.6498087703258704,0.016730785369873047,0.06647593023147633,0.5,0.0,1,0
1757356715.069176,1.3462923128489046,-1.282990931869625,-0.8193,0.0,0.0,1.369065983848576,-0.6378279814187838,-0.8193350582135311,2.0451446905276547,0.4816907906246,0.016344070434570312,0.0664638540026545,0.5,0.0,1,0
1757356715.1028576,1.351689631324774,-1.2887870179584873,-0.8195,0.0,0.0,1.381978785690547,-0.6431626293162933,-0.8196155253159582,2.0666385957536977,0.23796221714584495,0.016646504402160645,0.06649791949487296,0.5,0.0,1,0
1757356715.1355767,1.362218434293883,-1.300063357371287,-0.8199,0.0,0.0,1.3921122250356612,-0.6486065562725674,-0.8199287316070737,2.0821138491412348,0.4659977456417078,0.01655888557434082,0.06650943057456289,0.5,0.0,1,0
1757356715.1695948,1.369837809389248,-1.3082293622154937,-0.8202,0.0,0.0,1.403041107353352,-0.6535747638991757,-0.8202393132175219,2.099664983052714,0.33517316992094853,0.01666700839996338,0.06653244257405111,0.5,0.0,1,0
1757356715.2026207,1.3863935772353944,-1.325948054477806,-0.8204,0.0,0.0,1.4132501701412126,-0.6599885583381218,-0.82051622517542,2.114010616653205,0.7304616392413643,0.016599416732788086,0.06653886877486043,0.5,0.0,1,0
1757356715.2364404,1.3974705029239622,-1.3378310596500533,-0.8206,0.0,0.0,1.426087884213413,-0.6662862199316841,-0.8207721412548705,2.134227211496307,0.48387827034954745,0.01678764820098877,0.06656928853851868,0.5,0.0,1,0
1757356715.2752006,1.4117264939872363,-1.353132558477757,-0.8209,0.0,0.0,1.4311359025082928,-0.6730347159958846,-0.8210335711983083,2.139800416991016,0.6393562153908497,0.016356706619262695,0.06653036266491544,0.5,0.0,1,0
1757356715.3058589,1.4221435856274398,-1.3645963608777025,-0.821,0.0,0.0,1.4672456871664932,-0.6797701063937696,-0.8212711772653559,2.202359488222873,0.4255970789875064,0.018198132514953613,0.06676045382170148,0.5,0.0,1,0
1757356715.335959,1.435475488596024,-1.3790814707333525,-0.8215,0.0,0.0,1.4458932700519012,-0.6861882143349739,-0.8215442681967075,2.1605888372390614,0.6438112780405745,0.01529395580291748,0.06650862649231948,0.5,0.0,1,0
1757356715.3695564,1.4451207090083094,-1.389573782255813,-0.8218,0.0,0.0,1.4526782595278074,-0.692380483528791,-0.8218384542897519,2.1703065651930498,0.43720792908563455,0.01630246639251709,0.06648186500822767,0.5,0.0,1,0
1757356715.4229374,1.454483910058765,-1.3992295703716748,-0.822,0.0,0.0,1.5172382399926527,-0.6987380570491681,-0.8221515502127634,2.2846232578340477,0.3392306534649534,0.019826531410217285,0.06695887178716123,0.5,0.0,1,0
1757356715.459015,1.46652979648229,-1.4120508724464924,-0.8225,0.0,0.0,1.5862856009431139,-0.7054473684655129,-0.8225409416630584,2.4110245637381427,0.40823167495501855,0.021555662155151367,0.06754798685035203,0.5,0.0,1,0
1757356715.4690292,1.4752496735483756,-1.421335832123499,-0.8228,0.0,0.0,1.418310424232881,-0.7089770141272353,-0.8227307278736303,2.1050971003888197,0.7434541568957641,0.008568882942199707,0.06608260396958537,0.5,0.0,1,0
1757356715.5021589,1.4909475750478387,-1.4383797809535865,-0.8232,0.0,0.0,1.45422854046908,-0.7158798940098651,-0.8230903025047384,2.1637930660206472,0.6958427248751183,0.016652464866638184,0.06623389807633812,0.5,0.0,1,0
1757356715.5364087,1.5020919715170176,-1.4504021720280122,-0.8236,0.0,0.0,1.4828871256542704,-0.7225150646252556,-0.8234650362696792,2.211209767447542,0.4872781195624285,0.016826152801513672,0.0663652408253538,0.5,0.0,1,0
1757356715.5687494,1.5157304203506616,-1.4651301562367718,-0.8242,0.0,0.0,1.496272666406985,-0.7293539990302368,-0.8239001583608597,2.2319324144863253,0.6145349903983307,0.01633906364440918,0.06639075897422224,0.5,0.0,1,0
1757356715.605638,1.526858448800631,-1.4771577585649889,-0.8246,0.0,0.0,1.5396966640538121,-0.7362832184616395,-0.8243541818981611,2.3061318012908067,0.4490908835343701,0.018248796463012695,0.06667141838007831,0.5,0.0,1,0
1757356715.6362355,1.540670623511478,-1.4921038874997798,-0.8252,0.0,0.0,1.5186501786680813,-0.7428494604592799,-0.824810928010788,2.26618645211832,0.6694628598180054,0.015206098556518555,0.06643953608909789,0.5,0.0,1,0
1757356715.6691647,1.5506665406015925,-1.5029310969711047,-0.8256,0.0,0.0,1.5297997978392348,-0.7492515168736288,-0.8252714524825283,2.283581443337561,0.44838839729221264,0.01643812656402588,0.06645515578323032,0.5,0.0,1,0
1757356715.7021158,1.557315312224738,-1.510167613216614,-0.826,0.0,0.0,1.5419443802716555,-0.7546690808220203,-0.8257196147101428,2.303296442418228,0.2960803422383031,0.01660919189453125,0.06649003470096596,0.5,0.0,1,0
1757356715.7358694,1.567849783060317,-1.5216095571917625,-0.8267,0.0,0.0,1.5534747603193515,-0.7602172516896956,-0.8262449148875177,2.3214001536354973,0.4668965936607227,0.016672492027282715,0.0665227435519608,0.5,0.0,1,0
1757356715.769126,1.5729579944893743,-1.5271632219171734,-0.827,0.0,0.0,1.5604252025781495,-0.7647142583351922,-0.8267065689978258,2.33235773185829,0.22810869120328556,0.01655268669128418,0.06652850253833549,0.5,0.0,1,0
1757356715.8032813,1.5916175324860986,-1.5474495721578014,-0.8277,0.0,0.0,1.5775058690835415,-0.7714082194965346,-0.8272480890538927,2.358964104837915,0.8086803651044623,0.017047405242919922,0.06660081849564817,0.5,0.0,1,0
1757356715.8416414,1.6031081845396546,-1.559981943550487,-0.8283,0.0,0.0,1.5908381226342896,-0.7779652649779855,-0.8278110457668478,2.3800963940659003,0.49903721152391256,0.017046213150024414,0.06664878378665788,0.5,0.0,1,0
1757356715.8698316,1.6174055991503473,-1.5755960903903539,-0.8289,0.0,0.0,1.5874087637914154,-0.7848342005771747,-0.8283756857249659,2.371515308737305,0.6549385332861134,0.016169190406799316,0.06655840034387595,0.5,0.0,1,0
1757356715.9064405,1.6264997363894942,-1.585750595226028,-0.8295,0.0,0.0,1.6214345170009263,-0.7914537402918631,-0.8289863372210308,2.4293442693794307,0.37634932973379215,0.0181276798248291,0.06677100080881357,0.5,0.0,1,0
1757356715.940699,1.6359617945506617,-1.5962051763906255,-0.83,0.0,0.0,1.6171377728796488,-0.7972504834315604,-0.8295443386730451,2.4198884250430774,0.426452414203195,0.016542911529541016,0.0666889047003992,0.5,0.0,1,0
1757356715.9698699,1.6451355292095824,-1.6063557261584285,-0.8305,0.0,0.0,1.5920798270649834,-0.8024941678714854,-0.8300653399336092,2.3749517392043114,0.45358130246538486,0.015092015266418457,0.06643501454901812,0.5,0.0,1,0
1757356716.0027387,1.6606471309546542,-1.6229736269115216,-0.8313,0.0,0.0,1.6044425559041162,-0.80916250120878,-0.8306935157659859,2.3937427517513825,0.6911563637269663,0.016455411911010742,0.06645438013384648,0.5,0.0,1,0
1757356716.0451853,1.6741636374702906,-1.6376419253885808,-0.8319,0.0,0.0,1.6634199216800998,-0.8166720065448333,-0.8313664369095229,2.493770791607094,0.5185985377441447,0.01923966407775879,0.06685682759171371,0.5,0.0,1,0
1757356716.0692663,1.6839450170235761,-1.6482635421470182,-0.8323,0.0,0.0,1.608437585000913,-0.8222830384110976,-0.8318728611160974,2.397292022393898,0.5207367235973239,0.013869643211364746,0.06637688836781175,0.5,0.0,1,0
1757356716.1144187,1.6959025455331114,-1.661452246292517,-0.8328,0.0,0.0,1.6704734505066428,-0.8293675450368895,-0.8324721209534466,2.5018719324137364,0.4644387079384052,0.019173026084899902,0.06679161177037259,0.5,0.0,1,0
1757356716.1877224,1.7061831822099216,-1.6727223947255834,-0.8332,0.0,0.0,1.813619031690894,-0.8371733259371681,-0.8331221514453863,2.761704400396892,0.3017457323138664,0.025286197662353516,0.06801498893817952,0.5,0.0,1,0
1757356716.1926556,1.7194102717744142,-1.6872362227248716,-0.8339,0.0,0.0,1.7461914735749418,-0.8429326834966556,-0.8336337591672038,2.6325402457335567,0.6026276900946969,0.016303062438964844,0.06743100091164002,0.5,0.0,1,0
1757356716.2073932,1.7291057879891891,-1.6980432824378826,-0.8343,0.0,0.0,1.566103986496405,-0.8468612610996822,-0.8339686217224799,2.3257691807865424,0.8976684334544308,0.008090019226074219,0.06595383903356787,0.5,0.0,1,0
1757356716.23824,1.7384408910787519,-1.7083753902174779,-0.8348,0.0,0.0,1.5838668881199864,-0.8527391605560466,-0.8344785497642865,2.353261786211957,0.4578763501944642,0.015215516090393066,0.06595449734003309,0.5,0.0,1,0
1757356716.2710085,1.7504502427550868,-1.7216840376772042,-0.8354,0.0,0.0,1.6172438588164322,-0.859137633952868,-0.8350359827668816,2.405923782878786,0.5514070458487232,0.016263961791992188,0.06609555167985474,0.5,0.0,1,0
1757356716.3019507,1.7621255431783427,-1.7345138545546155,-0.8357,0.0,0.0,1.6314300368976475,-0.8654404889870219,-0.8355115438151482,2.4280635010808416,0.5524543093681453,0.015702247619628906,0.06612355652107146,0.5,0.0,1,0
1757356716.3355374,1.7749777230611994,-1.7487245018048587,-0.8363,0.0,0.0,1.6616453559996804,-0.8722706602105653,-0.836043178653297,2.4763655026208506,0.5737401594963121,0.016705989837646484,0.0662778306079987,0.5,0.0,1,0
1757356716.3728924,1.784278923224226,-1.759018704744297,-0.8367,0.0,0.0,1.6800670565002638,-0.8784606718698061,-0.8365358985714476,2.505825136241664,0.41939375091621356,0.016547203063964844,0.06636377788742544,0.5,0.0,1,0
1757356716.4020464,1.7943913558544304,-1.7705027279762062,-0.8371,0.0,0.0,1.695116200881812,-0.8845066933292429,-0.8370040866035605,2.529880810522616,0.46092460783199657,0.01660466194152832,0.06643087531499832,0.5,0.0,1,0
1757356716.4366243,1.8035906466874838,-1.7808255954489918,-0.8375,0.0,0.0,1.7125731260619967,-0.8902997954919566,-0.8374591988300737,2.5580466128023818,0.4085146996368992,0.016930699348449707,0.06652145356480407,0.5,0.0,1,0
1757356716.4688702,1.8154230810877472,-1.7941214284936884,-0.838,0.0,0.0,1.7162764586797086,-0.8962981565872887,-0.8379177396798139,2.56310808888524,0.5434555537595761,0.01638174057006836,0.0665069229070342,0.5,0.0,1,0
1757356716.6159933,1.8284940206838776,-1.808165361461006,-0.8384,0.0,0.0,1.8005505541170974,-0.9036379722733958,-0.8384417288158128,2.7055540935729137,0.4602471428986307,0.020847082138061523,0.06713291668456586,0.5,0.0,1,0
1757356716.6463258,1.838643145755395,-1.8193261218331174,-0.8388,0.0,0.0,2.401531720600544,-0.9170648109682159,-0.8395080566496338,3.9676102163584956,0.13797815117440876,0.05468487739562988,0.07398285961471592,0.5,0.0,1,0
1757356716.6589715,1.8517056125306284,-1.8336966197421742,-0.8393,0.0,0.0,2.081254124387025,-0.9199176874605475,-0.839694452209228,3.24252979192349,0.6606345543095032,0.014702916145324707,0.07045770572624432,0.5,0.0,1,0
1757356716.6628788,1.863166301423942,-1.8465507118261735,-0.8397,0.0,0.0,1.758683654322393,-0.922442104311228,-0.8398038659845651,2.6319701260940316,1.3809721203526784,0.006236910820007324,0.06725661049568477,0.5,0.0,1,0
1757356716.6689744,1.8764009084475815,-1.8612640359239525,-0.8403,0.0,0.0,1.492398025204532,-0.9258361634235913,-0.8399793234562976,2.239943843080127,5.155686096552602,0.0019201040267944336,0.06515194285038292,0.5,0.0,1,0
1757356716.673514,1.8859781123047983,-1.871920137030319,-0.8407,0.0,0.0,1.3465830928620208,-0.9301306618540065,-0.8402342036051247,2.0810857450559546,2.3954822662756845,0.0029916763305664062,0.06419459053890192,0.5,0.0,1,0
1757356716.711932,1.8978193117948545,-1.8851838579555178,-0.8411,0.0,0.0,1.5568241776403389,-0.9388517190206801,-0.840834200540458,2.3274475410990942,0.4484435546065593,0.019829511642456055,0.06510288504027964,0.5,0.0,1,0
1757356716.7353618,1.9079251100143046,-1.896485825617315,-0.8415,0.0,0.0,1.5489841765937902,-0.9447635065292426,-0.8412333983106774,2.3190612222636133,0.6476558814778254,0.011708736419677734,0.06496907379609973,0.5,0.0,1,0
1757356716.775886,1.9209272520841565,-1.9110404287801193,-0.842,0.0,0.0,1.6483925214915818,-0.9523846002238631,-0.8417637396886866,2.4576888274174644,0.5654677644608489,0.017262578010559082,0.06549452817510582,0.5,0.0,1,0
1757356716.8064885,1.9276916350414093,-1.9186408818917857,-0.8425,0.0,0.0,1.7181300943357418,-0.9586845830003374,-0.842293163844833,2.5618519757393203,0.29017709830600497,0.017552971839904785,0.06592721111221189,0.5,0.0,1,0
1757356716.8371997,1.9353583141025459,-1.9272389877218767,-0.8429,0.0,0.0,1.7231403736415618,-0.9637661689597462,-0.8427458068196567,2.569635322686197,0.37711259748765663,0.015282869338989258,0.06594762197001405,0.5,0.0,1,0
1757356716.8699799,1.945220209624878,-1.938309230066194,-0.8434,0.0,0.0,1.7538183209924076,-0.9693050487827275,-0.8432382831671613,2.617211104421514,0.44570287641906875,0.01664149761199951,0.06613969728496388,0.5,0.0,1,0
1757356716.9026482,1.9609752591050669,-1.9559551787251201,-0.8437,0.0,0.0,1.7740658749985863,-0.9760381621898271,-0.8436737429170824,2.6489987170495093,0.7167993570295446,0.01650238037109375,0.06625630630277156,0.5,0.0,1,0
1757356716.936301,1.971683878556086,-1.9679938055440855,-0.844,0.0,0.0,1.794459835230175,-0.982584509422691,-0.8440751130940225,2.6810327627402133,0.4800271882690483,0.016785502433776855,0.06637570674169593,0.5,0.0,1,0
1757356717.0353184,1.982070242054644,-1.9796783255469521,-0.8444,0.0,0.0,2.218364502240773,-0.9938209312819534,-0.8448914313811137,3.4605008269996627,0.1932106023029223,0.040470242500305176,0.07032434249984088,0.5,0.0,1,0
1757356717.0669413,1.994659029694776,-1.9942107016905142,-0.8447,0.0,0.0,1.9511542987951809,-0.9972957563817189,-0.8450219312434025,2.9433245198648272,0.900462314397195,0.010677337646484375,0.06787062339814427,0.5,0.0,1,0
1757356717.0731554,2.003991943544144,-2.004885671985195,-0.8451,0.0,0.0,1.880243125774745,-1.0025325012392683,-0.8453205841755669,2.820372421408673,0.45068212335543095,0.015737414360046387,0.06722420527276804,0.5,0.0,1,0
1757356717.0782738,2.0159973773775,-2.0186365902891024,-0.8454,0.0,0.0,1.6165212312640143,-1.0056690984416594,-0.8453969075744747,2.431410283330025,3.005977714148977,0.0030367374420166016,0.06525302403115969,0.5,0.0,1,0
1757356717.1056376,2.0271601260316356,-2.0306817358613194,-0.8457,0.0,0.0,1.6615793612068228,-1.012313261392664,-0.8457382287245179,2.49211224158778,0.5693762654938251,0.014423727989196777,0.06536355232213767,0.5,0.0,1,0
1757356717.1439846,2.0366463229364298,-2.041242842710449,-0.846,0.0,0.0,1.7369538411557712,-1.018994110718847,-0.846109303678201,2.5974893968831023,0.4222859595700531,0.01681220531463623,0.06573490550051468,0.5,0.0,1,0
1757356717.192754,2.048856820618506,-2.05483816017906,-0.8463,0.0,0.0,1.904940942393994,-1.0271512250611456,-0.8465719614033163,2.8565407082474468,0.3906788203667403,0.02339029312133789,0.06689570475998857,0.5,0.0,1,0
1757356717.2139785,2.0628807859259206,-2.070799471413406,-0.8466,0.0,0.0,1.8254114852098953,-1.0330414854464158,-0.8468072163766723,2.730434342798089,0.8097291212304604,0.01312112808227539,0.0662876119776129,0.5,0.0,1,0
1757356717.2375343,2.0736343376095956,-2.0829388591663798,-0.8469,0.0,0.0,1.7653911087012946,-1.0388307020165117,-0.8470465860885028,2.6425253794794594,0.6586595314918853,0.012313008308410645,0.06581095842493596,0.5,0.0,1,0
1757356717.2713976,2.084065204593284,-2.0947201598675127,-0.8472,0.0,0.0,1.8101952336739777,-1.045607987903527,-0.8473757691829206,2.7085357638714096,0.47446876110650504,0.016585111618041992,0.06603781480942836,0.5,0.0,1,0
1757356717.302864,2.097604974033783,-2.1101518455834305,-0.8475,0.0,0.0,1.8313930242923964,-1.0526298949117487,-0.8476854739835722,2.7410427646365783,0.6403512144776372,0.016031622886657715,0.06612771169007406,0.5,0.0,1,0
1757356717.3415124,2.107366938878833,-2.1212457362449846,-0.8477,0.0,0.0,1.8602366519559328,-1.0592801374348297,-0.8479734535891588,2.7849506350592232,0.4415332855754796,0.01673567295074463,0.06628495183979125,0.5,0.0,1,0
1757356717.3787081,2.1199279105905027,-2.1355304742371866,-0.8481,0.0,0.0,1.882508733528042,-1.0661453668158223,-0.8482928720796211,2.819491764036046,0.5657009252399011,0.016816377639770508,0.06640503277507084,0.5,0.0,1,0
1757356717.4056056,2.1289652922872837,-2.145656541148527,-0.8484,0.0,0.0,1.9135718275246203,-1.0725374729994002,-0.8486184638093122,2.8677319545189124,0.38463186612066247,0.017647743225097656,0.0666016833035532,0.5,0.0,1,0
1757356717.4380703,2.1377621509880256,-2.1556080768564274,-0.8487,0.0,0.0,1.8966267763084756,-1.0779481899052785,-0.8489005424576624,2.8416063591089977,0.4262651872398447,0.01558375358581543,0.06644909498864358,0.5,0.0,1,0
1757356717.4698818,2.1490818597401744,-2.1684217606264014,-0.8492,0.0,0.0,1.9010614543660502,-1.0838737253197426,-0.8492553520808855,2.848808771398744,0.5268711471450445,0.01623249053955078,0.06643739871126422,0.5,0.0,1,0
1757356717.502458,2.1599837317503168,-2.1812268460739705,-0.8495,0.0,0.0,1.912296276571071,-1.0900516823305915,-0.8495988655740258,2.8665623237112183,0.5081538985759138,0.016550064086914062,0.0664739199476383,0.5,0.0,1,0
1757356717.5517054,2.1660329588750935,-2.1882145105108752,-0.8497,0.0,0.0,2.0034406797736724,-1.096226083490021,-0.8499723106448388,3.0109468961634347,0.21929001814589058,0.02107822895050049,0.06714366479804722,0.5,0.0,1,0
1757356717.5690072,2.1777640515386283,-2.201782488904417,-0.8502,0.0,0.0,1.8960868072918073,-1.100640414424606,-0.8502356574485447,2.8433167886177646,0.7399250104077744,0.012125015258789062,0.06632050966405251,0.5,0.0,1,0
1757356717.6023424,2.19216011704575,-2.2176291553700875,-0.8508,0.0,0.0,1.9174751627859485,-1.1073590249130627,-0.850670046438084,2.876102159663282,0.6441712356003472,0.0166243314743042,0.06640235618150278,0.5,0.0,1,0
1757356717.643505,2.2015462963353927,-2.228186936086271,-0.8512,0.0,0.0,1.9343168276564402,-1.1135716105824627,-0.8510967894049452,2.9019120716262976,0.42314865386833733,0.01669919490814209,0.06646984102320072,0.5,0.0,1,0
1757356717.669981,2.2136253821840977,-2.24177980712199,-0.8518,0.0,0.0,1.9452998664931949,-1.1199838571163374,-0.8515733554824217,2.91915412552067,0.5483891132996459,0.016588807106018066,0.06650093508580926,0.5,0.0,1,0
1757356717.7075694,2.227960542833308,-2.2582953074485514,-0.8522,0.0,0.0,1.9998931994417966,-1.1276410775476289,-0.8520699614741876,3.0039460553904553,0.5748044912580835,0.01902627944946289,0.06686379685325332,0.5,0.0,1,0
1757356717.7428339,2.2386040248929566,-2.270448389355124,-0.8527,0.0,0.0,1.955335477619999,-1.1337596742845246,-0.8524974406282967,2.935995589287175,0.5490354065431423,0.014719128608703613,0.06649955814680727,0.5,0.0,1,0
1757356717.770103,2.2522978032189407,-2.2860989681343518,-0.8532,0.0,0.0,1.960558743686738,-1.1408806558776061,-0.852973832596405,2.944818192946527,0.6383747988408053,0.016292691230773926,0.06647807048626357,0.5,0.0,1,0
1757356717.8255298,2.2601010518444706,-2.2953968365995907,-0.8536,0.0,0.0,2.110589844161121,-1.1488751275358662,-0.8535628753277277,3.182502203032749,0.25073994574493136,0.024218320846557617,0.06761898184098625,0.5,0.0,1,0
1757356717.8374655,2.2689923759373722,-2.3057320887561126,-0.8541,0.0,0.0,1.9238215316113634,-1.1524093523409502,-0.8538720899460919,2.893260071026613,0.7497687757936128,0.009097933769226074,0.06619268164776544,0.5,0.0,1,0
1757356717.8733141,2.2773298595347677,-2.315438129989928,-0.8547,0.0,0.0,1.9520196791171693,-1.1581315931072904,-0.8543943279514207,2.934736286583167,0.3855621310326216,0.016611337661743164,0.06630861184649148,0.5,0.0,1,0
1757356717.9507067,2.290089490859513,-2.329711310256061,-0.8552,0.0,0.0,2.035751699635864,-1.1651530539457537,-0.8549723994154949,3.0612031986914703,0.4775112659371968,0.020053505897521973,0.06686864368261995,0.5,0.0,1,0
1757356717.9941652,2.303639428279162,-2.345140625962803,-0.8558,0.0,0.0,2.3572552523416745,-1.1757703987989303,-0.8558195011128577,3.6188719170026182,0.29120674446211275,0.03527259826660156,0.0697898466338821,0.5,0.0,1,0
1757356718.002271,2.3134446006960294,-2.35631355040862,-0.8563,0.0,0.0,2.064593273319027,-1.1785179548438236,-0.8561045536707793,3.107708137096371,0.8908781797906321,0.008347749710083008,0.0672424375293562,0.5,0.0,1,0
1757356718.012031,2.3240183458682684,-2.3685458089973896,-0.8568,0.0,0.0,1.8305319946555043,-1.1817890508215971,-0.8563937781611626,2.781218554586054,1.5746741224256837,0.0051364898681640625,0.06549744537471834,0.5,0.0,1,0
1757356718.039039,2.3369623983426675,-2.3834428963967533,-0.8575,0.0,0.0,1.8714217281449312,-1.188815284043532,-0.8569742782783242,2.8358114361309683,0.661355185007094,0.014929533004760742,0.06559918509852285,0.5,0.0,1,0
1757356718.0702858,2.349385888835567,-2.3977588631923132,-0.8582,0.0,0.0,1.9127395617386402,-1.1960587242723855,-0.8576045844093835,2.8922712047301604,0.6094407516448584,0.015561699867248535,0.06575699888215847,0.5,0.0,1,0
1757356718.1027236,2.360937409893125,-2.4113960409770474,-0.8587,0.0,0.0,1.9615681768679818,-1.2034124395603798,-0.8582216279141504,2.960391240265292,0.537961008698689,0.016617417335510254,0.06600624733746163,0.5,0.0,1,0
1757356718.1367931,2.370726675314249,-2.4228418237553897,-0.8591,0.0,0.0,2.0054967179103,-1.210320082547366,-0.8587912546676417,3.0233537501029177,0.4375758756596786,0.017215728759765625,0.06626257403137134,0.5,0.0,1,0
1757356718.1689084,2.3802165682371843,-2.4339506226153382,-0.8595,0.0,0.0,2.012799222621659,-1.2164660210503742,-0.8592926081151627,3.0350891724914963,0.4556618383267277,0.016038060188293457,0.0662832937026902,0.5,0.0,1,0
1757356718.2029257,2.391528445799124,-2.4467864435496267,-0.8601,0.0,0.0,2.032430434567057,-1.2228716908760295,-0.8598369060981008,3.0645693425013034,0.5124781420837463,0.016702651977539062,0.06638803765621125,0.5,0.0,1,0
1757356718.245522,2.3999945006997216,-2.456539361680912,-0.8605,0.0,0.0,2.053400810955643,-1.2287985699635453,-0.8603485346711889,3.095834806179393,0.37828892279213844,0.017078280448913574,0.06651127564117444,0.5,0.0,1,0
1757356718.2732368,2.408206315009919,-2.466005105872257,-0.861,0.0,0.0,2.0486175716995563,-1.2340391555131232,-0.8608386770476679,3.0898779346838134,0.3909303563917471,0.016040325164794922,0.06645220117023386,0.5,0.0,1,0
1757356718.305808,2.4225110044514144,-2.482696979959952,-0.8615,0.0,0.0,2.0874912029534274,-1.2409082508113822,-0.8613723742187429,3.148283138605857,0.6067042502939315,0.01812124252319336,0.06670067028866944,0.5,0.0,1,0
1757356718.3372834,2.4367522115149693,-2.499295339995826,-0.862,0.0,0.0,2.057601428861982,-1.2476276852982635,-0.8618404918147107,3.106913226690189,0.7239311411756292,0.01510930061340332,0.06644874781963525,0.5,0.0,1,0
1757356718.3690155,2.4504243634666842,-2.515247383632176,-0.8625,0.0,0.0,2.0703587000523647,-1.255177022756229,-0.8623474151180048,3.127068648075218,0.6330605333148639,0.016598224639892578,0.06648685973346158,0.5,0.0,1,0
1757356718.402619,2.4574663261579204,-2.5235876717788868,-0.8629,0.0,0.0,2.0827687522439944,-1.2615237602476237,-0.8628274104143075,3.145702178072408,0.3259572546740739,0.016755104064941406,0.06653469495512501,0.5,0.0,1,0
1757356718.4362316,2.4659248590905403,-2.53351306758422,-0.8633,0.0,0.0,2.090351774435434,-1.2673345123153483,-0.8632827805717197,3.157711420325944,0.3916187165059945,0.016657590866088867,0.06655344954124916,0.5,0.0,1,0
1757356718.4692357,2.474127448185551,-2.5431474898290714,-0.8637,0.0,0.0,2.0942560690111165,-1.2727392685354717,-0.8637195467178874,3.164439885152777,0.38306419112217843,0.016524076461791992,0.06654750334050606,0.5,0.0,1,0
1757356718.5023332,2.489813688756328,-2.561317331088715,-0.8642,0.0,0.0,2.100749441570855,-1.2795223722881446,-0.8641756001004341,3.1760511280157573,0.7243288900850037,0.016573548316955566,0.06655036463858441,0.5,0.0,1,0
1757356718.5366747,2.4994621066565332,-2.572575977771683,-0.8645,0.0,0.0,2.1073031611567643,-1.2858921377285644,-0.8645866855659987,3.186760030948025,0.44667109299571994,0.016600966453552246,0.06655605212465109,0.5,0.0,1,0
1757356718.5731287,2.5088226359466987,-2.5835045434385546,-0.8649,0.0,0.0,2.1196725320636154,-1.2920070427186896,-0.8650001885974715,3.205706421073967,0.42483709587752255,0.01694166660308838,0.06660689438854876,0.5,0.0,1,0
1757356718.6051888,2.519887908691701,-2.596766441997172,-0.8653,0.0,0.0,2.145046811916297,-1.2985086269425317,-0.8654246017707989,3.2438236715601763,0.4857614970394669,0.017782926559448242,0.06675834394361438,0.5,0.0,1,0
1757356718.6362765,2.5327435219825056,-2.6120141114914106,-0.8658,0.0,0.0,2.1139672696146543,-1.3048253661214266,-0.8658209040379331,3.201825680273027,0.6574036476349769,0.01517343521118164,0.06649406470483105,0.5,0.0,1,0
1757356718.6698523,2.542043885002512,-2.623059643673681,-0.8662,0.0,0.0,2.12762903851055,-1.311232394897262,-0.8662486289047477,3.2224932750667112,0.43013798208554893,0.016791224479675293,0.06654261277376881,0.5,0.0,1,0
1757356718.7039154,2.553426668423237,-2.6360831111345466,-0.8668,0.0,0.0,2.1438977434444215,-1.3177522501961956,-0.8667320261913632,3.2471115989150143,0.506365688067879,0.0170896053314209,0.06661676729914842,0.5,0.0,1,0
1757356718.7360141,2.5618661954221,-2.6459282767925627,-0.8672,0.0,0.0,2.1335794925053637,-1.3234069845646397,-0.8671695055703175,3.234052535253315,0.4074595236955374,0.015920042991638184,0.0665043956332963,0.5,0.0,1,0
1757356718.7693932,2.570052952032562,-2.655482786626839,-0.8675,0.0,0.0,2.1416951627024976,-1.3288859276424876,-0.8675795649638035,3.2467136684142925,0.37943526182368065,0.01658487319946289,0.06652144875526772,0.5,0.0,1,0
1757356718.8030238,2.58861755111106,-2.6774485736314815,-0.868,0.0,0.0,2.1524306208085457,-1.3364392107892495,-0.8680173121333538,3.2652046244334345,0.8614968005778578,0.01669442653656006,0.06654826908877082,0.5,0.0,1,0
1757356718.840912,2.5994407970341964,-2.6902301875581993,-0.8685,0.0,0.0,2.197317442755729,-1.3440333856397302,-0.8685095080616418,3.330187565781661,0.4497894655349874,0.01862645149230957,0.06683714598766674,0.5,0.0,1,0
